id,name,artist_id,artists,artist_genre,album_type,album_id,album_name,album_release_date,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6CB44WdB5DhGtzMiaQ11Rr,hometown,2PL4J2dLCPQfClzz1x7Z2j,inner trails,"",single,6ooTLhKe5yD5LC4bL4fI7f,hometown,2022,122040,28,0.808,0.124,9,-11.926,1,0.056,0.98,0.179,0.111,0.301,83.352,4.0
6CcJMwBtXByIz4zQLzFkKc,i love you,6qqNVTkY8uBg9cP3Jd7DAH,billie eilish,"art pop,electropop,pop",album,0S0KGZnfBGSIssfF54WSJh,"when we all fall asleep, where do we go?",2019,291796,77,0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,4.0
6CnI0qWDR9CSOkHSTNPmOc,topanga canyon,1sgVcCMCarG7yWGmkP9wMb,john vincent iii,"indie folk,stomp and holler",album,2SdtFo4v3o7xfyyEOnXlIH,songs from the valley,2019,84706,62,0.526,0.532,8,-13.295,1,0.0541,0.793,0.96,0.11,0.0362,89.352,4.0
6DDpcemaE4zYhW4QURGDPO,paris - acoustic version,2msPoIYdnKVeuOOM960FC2,sofia karlberg,viral pop,single,53WMC1ANqY88aSzMAXHJ3T,paris,2017,153827,44,0.716,0.331,2,-8.245,1,0.0464,0.849,0.0,0.0996,0.67,91.12,4.0
6DZzqCyCfAdWR1FXRc52tU,miss you now,7Al1laWK9BY9A2YAMFhTkt,brian chartrand,guitar case,album,2bj9K8jdHCMmW1TKmaLSWm,worth the fight,2014,266973,8,0.803,0.427,2,-8.994,1,0.026,0.298,7.38E-5,0.115,0.468,105.988,4.0
6EIVLz5xM1xE29r0OmIkWt,falling slowly,"3Caot8EtHX6wLpNF2wRzS0,4SklVMGMsWTq7cJd9MixUx","glen hansard,markéta irglová","irish rock,irish singer-songwriter,melancholia,neo mellow",album,4BUG3kfPOB6DWVKKDY2icE,music from the motion picture once,2007,244133,61,0.34,0.209,0,-11.869,1,0.0279,0.679,4.43E-4,0.101,0.151,137.042,4.0
6Ep6BzIOB9tz3P4sWqiiAB,radioactive,53XhwfbYqKCa1cC15pYq2q,imagine dragons,"modern rock,rock",album,1vAEF8F0HoRFGiYOEeJXHW,night visions (deluxe),2012,186813,70,0.473,0.777,9,-3.698,1,0.059,0.119,7.87E-5,0.671,0.21,136.249,4.0
6F12GsBe2JTfVeZkZ5Ew4p,wildflowers,3CBHXhdUqx63xJe4C4vzNg,andrew gialanella,"",single,2z1i5rrRxxpyBQaBHXZJg4,wildflowers,2020,187672,26,0.513,0.403,5,-11.605,1,0.0266,0.35,0.926,0.119,0.604,86.986,4.0
6FQallpjORpU7BQmy5EFEt,bright light of the day,6bN45WFcpPaxtX2UCFufx9,whalebone,"calming instrumental,instrumental acoustic guitar",album,1RpohbqqC4NtofxxP49Kzv,totally plucked,2020,202065,22,0.354,0.318,5,-13.543,1,0.0353,0.863,0.967,0.117,0.478,165.023,3.0
6Fa1fAaD5jYgJwApXkN32n,glimpse of us,6mU8ucezzms5I2kNH6HNlu,conor maynard,"dance pop,pop,post-teen pop,uk pop",single,3qakkHdgcXsuq8kfi7yeTS,glimpse of us,2022,169588,52,0.379,0.284,8,-10.155,1,0.047,0.86,0.0,0.115,0.516,170.218,3.0
6GRmzQr70l7GZuYokS2Dgq,overlook,7iWDCqhLWP7tGRvYpOzj4J,the cabin tapes,calming instrumental,single,6OJqNmxsu43txkhMqcImwA,overlook,2021,103146,30,0.734,0.1,6,-13.844,1,0.0778,0.943,0.793,0.101,0.442,89.071,4.0
6GXIZnOwrEXp4CQJAZr6s9,hold me while you wait (acoustic),"2WROyFfIOmKtRopsTrIL52,7tUWSXDW3xu0zLwImP8EoM","landon austin,cover girl","channel pop,indiecoustica,post-teen pop,viral pop",album,1EuSVTxpUy95BsC9HRMxUh,landon austin and friends: covers (june 2019),2019,201636,38,0.371,0.228,3,-7.556,1,0.0371,0.866,4.94E-6,0.101,0.127,213.527,4.0
6GgWI2t7G0bgUzVoZDlM6R,"i got you, honey",5jbk18C7YXRcEZxUWPJCyT,ocie elliott,"indie folk,stomp and holler,victoria bc indie",single,1ewyUvC97wRYnvK61UssDm,ep,2018,161587,60,0.554,0.232,0,-16.078,1,0.0355,0.965,0.525,0.105,0.0772,149.867,4.0
6GmUVqe73u5YRfUUynZK6I,let her go,0gadJ2b9A4SKsB1RFkBb66,passenger,"folk-pop,neo mellow",album,2sRnJq6dfXdqhIflBk0ve1,all the little lights,2012,252733,73,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.244,74.897,4.0
6GofKiirAD5kNm9oVeuW8B,ouvertyr 1,2wmNSrvTLK8giMLw3cUyQN,mattias bärjed,nordic soundtrack,album,1gvoR0ncyGReRqSAtTEb0D,upp till kamp!,2007,157733,29,0.566,0.41,9,-10.845,0,0.0477,0.928,0.859,0.124,0.682,177.87,4.0
6H9N3z2PRoP49plHsDPlwN,jenny wren,4STHEaNw4mPZ2tzheohgXB,paul mccartney,"album rock,art rock,beatlesque,classic rock,folk rock,mellow gold,rock,soft rock",album,2lXHQ2XbxsEThjkQMrMC5n,chaos and creation in the backyard,2005,226720,40,0.45,0.228,5,-12.31,0,0.0308,0.823,9.94E-4,0.144,0.346,173.087,4.0
6HJujxcjMmVZhd8z5EpPri,where did you sleep last night,6olE6TJLqED3rqDCT0FyPh,nirvana,"alternative rock,grunge,permanent wave,rock",album,5pbjLidJuoty9QUOy6X682,mtv unplugged in new york,1994,308307,66,0.559,0.565,3,-8.534,1,0.0498,0.668,3.15E-4,0.272,0.344,108.241,3.0
6HSXNV0b4M4cLJ7ljgVVeh,knockin' on heaven's door,74ASZWbe4lXaubB36ztrGX,bob dylan,"classic rock,country rock,folk,folk rock,mellow gold,rock,roots rock,singer-songwriter",album,2Pj2kZM5XpyIeyFBTAVulL,pat garrett & billy the kid (soundtrack from the motion picture),1973,149880,72,0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208,4.0
6HhXiy5XZ81Pyv3yCZMtj1,relicário - ao vivo,"10naVTwNjE50daQVrN0bXh,7n1XMwvxPf10t4OX6h6Ufy","cássia eller,nando reis","brazilian rock,mpb,nova mpb",album,7mgNhvsT5RpvIoq8q2DHFI,acústico (ao vivo),2001,246493,32,0.3,0.7,2,-6.567,1,0.036,0.53,0.0,0.186,0.398,165.642,4.0
6HwYipccSCGfJfsr2RQSGi,eduardo e mônica,6tw6EpC9RgmSRZiZg0n22t,legião urbana,"brazilian rock,mpb,rock brasiliense,rock nacional brasileiro",compilation,5d6gRjFshFVzeNcEiX7HGX,mais do mesmo,1998,271173,45,0.675,0.529,9,-9.598,1,0.0346,0.464,2.7E-4,0.118,0.569,79.246,4.0
6I0C9RRVe6lmIc0XJc6GHP,texture,"7JZHMk8JPkD9KxqNji34ms,4RPcmlebLzC6JyeQj8d9pX","james wright,lennie rhoads","",single,4Lz0QuaQlkV46SwNah1zeb,texture,2022,148401,31,0.65,0.105,11,-22.272,0,0.0485,0.977,0.916,0.111,0.481,105.074,3.0
6I3lZJDnuEDpBxbJeK8lDI,human nature - acoustic,"7HXBbxW6YwU8lvgBew2p2A,0aJPoUxg99e5iOzIdWxpUa","matt johnson,alex francis","acoustic cover,viral pop",single,5Nh4WmSUTndRxbJCS9WWvz,human nature (acoustic),2019,227763,52,0.63,0.369,2,-9.573,1,0.0391,0.714,0.0,0.106,0.492,152.083,4.0
6IfC85KQgMtMl1Vk4Dl12Y,fake plastic trees,4Z8W4fKeB5YxbusRsdQVPb,radiohead,"",compilation,6fW1tADMo7rYlqrxu4a1LE,the acoustic alternative album,2007,285773,69,0.466,0.177,2,-12.224,1,0.0302,0.593,3.92E-5,0.688,0.153,74.877,4.0
6Igmxhj3nhIIK1bDa0MysW,black,4Z3m4U4Qm1b8EFpcws68kh,christian wannerwall,"",single,0dntKth8yVSan8XNFlCES1,black,2022,108122,32,0.282,0.268,7,-14.283,1,0.0368,0.807,0.00229,0.103,0.343,170.963,4.0
6J7cSyvSCnPwv3vqHchEfL,if it means a lot to you,4NiJW4q9ichVqL1aUsgGAN,a day to remember,"metalcore,pop punk,screamo",album,34eR6ev1GGZHmxNTEfRobW,homesick,2009,243227,66,0.584,0.536,10,-8.158,1,0.0279,0.112,0.0,0.456,0.44,126.996,4.0
6JAXWoK53LV3hYARf4TzzP,symphony - acoustic,6szSMqKKwkFqJoK3MxK3Hk,thomas daniel,"acoustic cover,viral pop",single,0MAKu66wvOji2Gzqdyv8aO,symphony,2017,192389,44,0.359,0.208,7,-10.567,1,0.036,0.943,0.0,0.0931,0.105,83.155,3.0
6JPlbJVKJLngNV66RQAHgD,class of 2018 medley: i will remember you / see you again / time of my life / forever young / good riddance (time of your life),7kwEvDE8e7EBGKh5bLczqQ,anthem lights,"ccm,christian alternative rock,christian music,viral pop,worship",single,1YpXkoKEr4lrdvsAHpJjMO,class of 2018 - ep,2018,164672,33,0.321,0.273,10,-7.748,1,0.0311,0.769,0.0,0.103,0.347,88.238,4.0
6Jj1Bb2s0gAOhH4yCGjDvh,roulette,5eAWCfyUhZtHHtBdNk56l1,system of a down,"alternative metal,nu metal,rap metal",album,4UL3EyG3UCpQYs7ZEUNX46,steal this album!,2002,201200,60,0.475,0.477,5,-7.527,0,0.0266,0.552,0.00729,0.133,0.227,129.006,4.0
6JqfE4pSUOgILE5nbkjnRQ,dew,4VtFCdJXVb9aKGq8Pt5dZQ,hilder sky,"",single,0EZFTQf7FtZP5N8Qqwz4ip,dew,2018,152665,31,0.456,0.101,10,-22.796,1,0.0418,0.934,0.867,0.11,0.431,97.737,4.0
6JyjBFjhQEp7jRh4uFY7IO,i remember well,1RKbW3DVPPhWHNfParfJ32,cody francis,"",single,0anFfTCflj5U1EhZmBPXs8,i remember well,2019,186666,29,0.699,0.46,2,-12.334,1,0.0456,0.726,0.777,0.0795,0.558,128.977,4.0
6KVfTNTUKV0iiMZhPp9izj,i swear,"09AgPKJAS5Muco3pU4xh7k,5hhVBlzS6hGuC1BNWANyyj","mother's daughter,beck pete",acoustic chill,single,1eV8tI9AkTBFqjB1BFneya,i swear,2020,237969,40,0.675,0.149,4,-13.699,1,0.0347,0.893,1.77E-5,0.109,0.22,119.912,4.0
6KccLejE0CK8Yvd9U1ee3s,not in our stars,3iexGtoBAyCUbxOKeru5py,william tyler,"american primitive,drone folk,indie folk,pastoral,tennessee experimental",album,0JbGIBNY8NDj1rpV6BAOCD,goes west,2019,189693,25,0.561,0.369,9,-12.818,1,0.0292,0.837,0.812,0.104,0.39,140.967,4.0
6LbhhBpURT7qT54PYCrGFx,reckless love / how he loves us,7kwEvDE8e7EBGKh5bLczqQ,anthem lights,"ccm,christian alternative rock,christian music,viral pop,worship",album,1fkVAAeOdlnfMMm1CyZp56,worship,2018,242161,32,0.428,0.24,4,-8.801,1,0.0334,0.74,0.0,0.1,0.353,110.641,4.0
6LocmjrIXZHU38U2KRoSwW,gratitude,4mo3zahoMNo36n3sYo5Z1M,luna grove,"",single,2R8xpNMDH8MrEmv7u1UOXR,gratitude,2022,136962,40,0.911,0.151,6,-8.66,1,0.159,0.965,0.857,0.0959,0.396,130.073,4.0
6M9jVVaGvqqg31mbZ0rYR6,stranger,3CBHXhdUqx63xJe4C4vzNg,andrew gialanella,"",single,22MbDk6ojdfBuycpFqveag,stranger,2020,146447,22,0.713,0.0876,0,-17.546,0,0.0744,0.958,0.92,0.116,0.388,151.961,5.0
6MKXxE9Zz18KXyPO7T5vhI,soul meets body,470WlqN9HSRDGNaMufeHHF,imaginary future,"folk-pop,indiecoustica,neo mellow,viral pop",single,2vZ09NrNvE2ekWg9WVRAT7,soul meets body,2020,218581,37,0.649,0.205,9,-12.366,1,0.036,0.883,0.0,0.121,0.499,110.913,4.0
6MOtjGcj62i72t3K7rMVoO,guitar man,70ZTdbPEcEugBNay4MvxfL,bread,"adult standards,folk rock,mellow gold,soft rock",compilation,27PnJozrSZByyLlqFtiVtx,the best of bread,1973,226213,47,0.553,0.506,4,-13.271,0,0.046,0.144,3.78E-6,0.438,0.51,143.278,4.0
6MXwD0pTWPePF2DjnNcJDn,melissa,5Ae5MzG7JJlSFIa7yQeXmI,a sound for you,"",single,1CqBqZHXaoUHawpmogmwqz,melissa,2022,128734,25,0.653,0.232,4,-13.846,1,0.0356,0.985,0.927,0.1,0.39,158.15,4.0
6MY1xABxoZATrEr4FeUhEM,delicate,14r9dR01KeBLFfylVSKCZQ,damien rice,"irish rock,irish singer-songwriter,neo mellow,singer-songwriter",album,3ADELRoZ4I8WLE7clLU7La,o,2003,312067,44,0.34,0.144,5,-14.502,1,0.0419,0.684,0.00112,0.101,0.147,81.179,4.0
6NSKAs3VYE0hpb13s6RDrp,wrecking ball - acoustic,1tTQcokfKcsCxZaHF2pIhw,bailey rushlow,"acoustic cover,channel pop,viral pop",single,14v8SrlIVSEbVNcDcAylp9,wrecking ball (acoustic),2020,210865,40,0.497,0.277,0,-11.444,0,0.0349,0.883,0.0,0.142,0.394,112.951,4.0
6OKrPnWUC8FccKiLVpxQWQ,longer,0cA5Tg15TwARIRZeiNT1RO,dan fogelberg,"adult standards,classic rock,country rock,folk rock,mellow gold,soft rock,yacht rock",compilation,3xzrUc5WHC8dv9UmiUWxH1,portrait: the music of dan fogelberg from 1972-1997,1997,195200,42,0.433,0.159,0,-15.363,1,0.0295,0.908,0.0,0.13,0.382,78.989,4.0
6ORqU0bHbVCRjXm9AjyHyZ,good riddance (time of your life),7oPftvlwr6VrsViSDV7fJY,green day,"permanent wave,punk",album,3x2uer6Xh0d5rF8toWpRDA,nimrod,1997,153467,75,0.475,0.432,7,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605,4.0
6OSyCAmXT4Gkd3OQ2aPOaF,silent lucidity - remastered 2003,2OgUPVlWYgGBGMefZgGvCO,queensrÿche,"album rock,glam metal,hard rock,metal,progressive metal,rock,us power metal",album,6jmesEKzKTLAa3oI96jWow,empire - 20th anniversary edition,1990,347760,60,0.462,0.628,7,-5.659,1,0.0274,0.0534,2.5E-4,0.12,0.0981,140.049,4.0
6OpC8QfhcsesgXzZvm8gqX,this time tomorrow,0imX3QCdp1ozlEiyXBtiFy,evergreen dream,"",single,1YtMptZExJhRBXGaHic3Mh,this time tomorrow,2022,129625,42,0.684,0.0937,1,-11.024,1,0.0826,0.97,0.861,0.112,0.142,123.816,4.0
6PSNQyP6qQ2fG18GkYn9u9,wild horses,0rESpKEusFHxhW59MIf7eM,the flying burrito brothers,"alternative country,classic rock,cosmic american,country rock,folk,folk rock,mellow gold,psychedelic rock,roots rock",album,3kaRVU6I2NkpEWoe3Gc7gz,the gilded palace of sin & burritos,1969,382307,44,0.534,0.399,7,-10.588,1,0.0274,0.297,0.0227,0.121,0.23,130.247,4.0
6PbeGqzGdjookqESRgm1AS,true love waits - live in oslo,4Z8W4fKeB5YxbusRsdQVPb,radiohead,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock",album,6svTt5o2lUgIrgYDKVmdnD,i might be wrong,2001,304920,48,0.374,0.483,5,-8.821,1,0.0367,0.455,0.00298,0.689,0.0639,113.565,5.0
6PfGOBN4p4zy4ygruvFjBq,homestead,2NKYLVOD0HH7O1anuALOBU,the bare bones,"",single,1JPVu7elfJ2OG7yx2B3rbQ,homestead,2022,150000,31,0.479,0.0728,2,-17.936,1,0.0431,0.969,0.934,0.101,0.319,169.87,4.0
6Pr7I2fAaIe0sVpdfUWK4H,smells like teen spirit - acoustic version,0ctDwj3JrAvrI1GGn4ulTS,drainers,"",single,3uA5BYgUjgfeCKq4q5bPTo,smells like teen spirit,2022,163993,24,0.461,0.101,8,-24.671,1,0.0499,0.644,0.863,0.112,0.153,159.432,4.0
6PypGyiu0Y2lCDBN1XZEnP,everybody hurts,4KWTAlx2RvbpseOGMEmROg,r.e.m.,"alternative rock,athens indie,permanent wave,pop rock,rock",album,0BiNb8HYR4JvuxUa31Z58Q,automatic for the people,1992,320267,72,0.467,0.324,2,-10.451,1,0.0255,0.615,0.0248,0.118,0.166,94.301,3.0
6Q8xn86jsuE8IC1qtjMCba,more of this,3UfoQWFZPSZ44fD5IANBX3,isabella dussias,"",single,6TzKkNtAXgY1sWf73tJwPv,horizon,2020,222320,15,0.7,0.547,2,-7.26,1,0.0401,0.341,0.0,0.199,0.355,122.005,4.0
6QfS2wq5sSC1xAJCQsTSlj,shallow - radio edit,"1HY2Jd0NmPuamShAr6KMms,4VIvfOurcf0vuLRxLkGnIG","lady gaga,bradley cooper","art pop,dance pop,pop",album,3edjzMAVB9RYRd4UcZBchx,a star is born soundtrack (without dialogue),2018,217213,71,0.575,0.33,7,-6.557,1,0.031,0.416,0.0,0.0872,0.277,95.801,4.0
6Qm7DBWQguBzK459j4fOBt,the a team - acoustic,6eUKZXaKkcviH0Ku9w2n3V,ed sheeran,"pop,uk pop",single,7jfNbUImln4VF01QtMpe0q,the a team,2011,241186,42,0.649,0.264,9,-9.899,1,0.28,0.727,0.0,0.292,0.424,121.815,5.0
6Qwuw0eOeszVlewLpu24gR,i'm with you,10exVja0key0uqUkk6LJRT,vance joy,"folk-pop,pop",album,5f6Eu9QtujgGggq5qbbycV,nation of two,2018,239787,63,0.657,0.396,7,-9.255,1,0.0293,0.805,1.58E-6,0.103,0.115,110.003,3.0
6Qyc6fS4DsZjB2mRW9DsQs,iris,2sil8z5kiy4r76CRTXxBCA,the goo goo dolls,"neo mellow,permanent wave,pop rock",album,4UMjBXcRqIgMZ1XumU2x5T,dizzy up the girl,1998,289533,81,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97E-6,0.0942,0.497,155.925,3.0
6SPAreRgjYaO8pV7qkJHME,heartbreak anniversary,4r5Xw9aOukGMRlSK70CdEr,familiar folk,classify,single,6NS6ZEw58jzn0ZN2Ii3uZ4,heartbreak anniversary,2021,153605,28,0.814,0.174,0,-12.628,1,0.0489,0.954,0.837,0.114,0.185,128.83,4.0
6SjVoUNYyRyskvfdbHuH61,7 years,40JlNF1w2OiSOyj1nC4y0I,joseph vincent,viral pop,single,0pKp0XUWvIfQASz4lSL3yJ,7 years,2016,141117,38,0.783,0.202,6,-11.856,1,0.0441,0.934,1.2E-6,0.132,0.793,121.884,4.0
6UIxGIqWlO5wsddY44AV1R,naked as we came,4M5nCE77Qaxayuhp3fVn4V,iron & wine,"acoustic pop,chamber pop,indie folk,indie pop,neo mellow,stomp and holler",album,169vCBCFaW2na816P8Ir7m,our endless numbered days (deluxe edition),2004,152613,59,0.386,0.205,4,-16.699,1,0.0366,0.653,0.0448,0.106,0.623,172.373,4.0
6UOWiB96huP5vWKZjUDR53,texas hills,53DBJZYKrYOYUGz0co8XLQ,ezra vancil,"",single,7EJmUB1m7x19fwoE4jClRz,texas hills,2023,206447,6,0.759,0.422,2,-8.392,1,0.0291,0.801,4.01E-6,0.109,0.734,113.996,4.0
6V05UtX0OYYZaxXiwsPf22,romeo,0ViPLqxFKIDH5MH3YaTN28,r.j. smith,"calming instrumental,chill guitar",single,4ahHpZIl2N932xGwjUVTYk,romeo,2019,195550,33,0.654,0.156,4,-19.307,1,0.0415,0.981,0.914,0.0854,0.259,109.998,4.0
6VVi6cadD8WZGfredhpaPw,paradise - acoustic,5qMHOzLlXeOEjOncWYtRfZ,stevie appleton,"",single,7weXwUa85fSK2MmtoFyzYZ,paradise (acoustic),2021,153000,47,0.847,0.407,3,-10.867,0,0.0435,0.84,1.67E-5,0.0932,0.669,122.896,4.0
6VtXVWUzeJ4BtW08ppm9CH,ridin' solo,4w2fF5b9OiQBhh6Z34rL8t,rachael nemiroff,christian pop,single,7w5z58RtTGZn5JRUMlV0Tk,ridin' solo,2020,247853,39,0.437,0.275,10,-11.362,1,0.0406,0.889,1.31E-5,0.131,0.475,111.408,3.0
6WUL8tT6E6rPgEwbTwIYVC,trap queen,2BHswvFd8tMBizVWGcAMLm,kurt hugo schneider,"post-teen pop,viral pop",album,1zcThKcpwzZ2F7mpGCa2Og,kurt & company vol 3,2017,170000,40,0.648,0.264,9,-14.239,1,0.0552,0.803,0.0,0.182,0.537,149.956,4.0
6WVfA4qZX5BIpJRzgYjniV,the power of love,2qNrJcE9LjzPdiXbrjkqFa,music travel love,canadian contemporary country,album,2uRBB2z23iAFMumpEG4FbW,"covering the world, vol. 3",2020,236373,49,0.668,0.283,1,-10.071,1,0.0413,0.442,0.0,0.214,0.459,94.042,4.0
6WYZpPWeHcAXd0KVSfjbwI,chained to the rhythm,6o0VAgvpfBjrUuDWjjQJ4O,lola rhodes,"",single,0bpEFgySwiqBSeqoxoujy9,chained to the rhythm,2017,203070,44,0.365,0.391,0,-8.404,0,0.0354,0.725,0.0,0.141,0.337,179.275,4.0
6Weh16OL4ir8STJ4u09iDY,spectrum - acoustic version,"2qxJFvFYMEDqd7ui6kSAcq,1mU61l2mcjEFraXZLpvVMo","zedd,matthew koma","",compilation,7dJGA0NIzPNdA6oXWeTVWr,acoustic pop,2019,110960,31,0.416,0.261,0,-8.012,0,0.0324,0.837,0.0,0.109,0.217,120.552,4.0
6WqPxVMvqVRv4ph1CbUy8D,hallelujah - acoustic,"2kfmnXYxa9yh0RkUBPjSwZ,3898xesz6JuQkpz7Kiu4uM","dan berk,emma heesters","acoustic chill,viral pop",single,3YJadhaSTCkJCAKvGHfU5G,hallelujah (acoustic),2018,267000,33,0.26,0.14,10,-13.0,1,0.0315,0.871,0.0,0.141,0.226,177.493,3.0
6XFx5TPLE3lCBlS68Ka7Qh,don quixote,23rleGXVOVVgTk3xgtmfE4,gordon lightfoot,"canadian country,canadian singer-songwriter,classic rock,country rock,folk,folk rock,mellow gold,rock,roots rock,singer-songwriter,soft rock",album,6J26uMCfqKMnm6CNbcIPJ7,don quixote,1972,219173,32,0.63,0.403,11,-12.773,1,0.0311,0.737,0.0,0.0955,0.603,96.265,4.0
6XWD7yM4LTgiK6X0Ncp1jr,our spot,7iWDCqhLWP7tGRvYpOzj4J,the cabin tapes,calming instrumental,single,2aNZvFf2TRrDz0Ksjw4OaM,our spot,2021,133647,24,0.739,0.259,6,-13.581,1,0.057,0.927,0.868,0.103,0.532,133.208,4.0
6Xfkdy7mqMoseXwXrxU7Rc,don’t start now - acoustic,6KxBixTtWRYyojmIvlFvjD,ali brustofski,viral pop,single,3VXSkkIa48VOT7sqq2PiP8,don’t start now (acoustic),2019,174194,34,0.635,0.255,11,-10.644,0,0.0635,0.643,0.0,0.108,0.507,123.755,4.0
6XgVVXuRYe8tvVmq1IQzZy,wagon wheel,4DBi4EYXgiqbkxvWUXUzMi,old crow medicine show,"alternative country,bluegrass,folk,indie folk,modern old-time,new americana,old-time,progressive bluegrass,roots rock,stomp and holler",album,3ElNuxWoGbIT6B3t44iPuJ,o.c.m.s.,2004,232133,63,0.621,0.403,9,-8.211,1,0.0359,0.58,0.0,0.114,0.634,145.525,4.0
6Xz7FeyE8HTP90HecgHV57,wild world,08F3Y3SctIlsOEmKd6dnH8,yusuf / cat stevens,"british folk,classic rock,folk,folk rock,mellow gold,rock,singer-songwriter,soft rock",album,25Vt8FvZBx4BsSJWEsF7sJ,tea for the tillerman (remastered),1970,200173,75,0.484,0.508,0,-9.308,1,0.0364,0.376,7.91E-4,0.0961,0.554,151.867,4.0
6YXTjmGSJVNfQ6oT7BfeYb,waiting for the dam to break,1qm3czTwstL69XmzkbpyVR,kenosha kid,athens indie,album,3WI6NC6iIEVNr0I0jm5ocF,missing pieces,2019,172733,21,0.545,0.647,0,-10.866,1,0.0244,0.15,0.931,0.334,0.648,97.742,4.0
6Z4zjDo2ZhH3dF2ArneHlY,masterpiece,7hrUxPY5NyS5eTyuYCvhw1,boreal monkey,calming instrumental,single,377VpIuyZnkPBNzNZds4EA,bm,2018,189793,35,0.652,0.0841,4,-15.346,1,0.0403,0.971,0.795,0.111,0.348,62.499,4.0
6ZygaqgtPkiahkiYJhYWhn,seaside,1GLtl8uqKmnyCWxHmw9tL4,the kooks,"brighton indie,modern rock,rock",album,03JPFQvZRnHHysSZrSFmKY,inside in / inside out,2006,99227,47,0.629,0.422,10,-8.542,0,0.0411,0.705,0.0,0.124,0.325,129.456,4.0
6aAJUZ7zmTGmFznTqVxGbY,catch & release,1g0fXhQMHAxlRyIBkCbuE7,matt simons,"neo-singer-songwriter,tropical house",album,78ynKsv3enXjndGfTWaeTC,catch & release,2014,240067,54,0.58,0.451,1,-9.346,0,0.158,0.788,1.89E-4,0.117,0.636,86.828,4.0
6aHd99o0ci8O0p6yYmXrnP,crazy little thing called love,2CZfm09pHpIVkVRW75kmHg,veil,"",album,0YMcgc8Y9BOkupPMOvP7xm,acoustic visions,2019,166781,32,0.684,0.31,11,-10.543,1,0.0306,0.936,7.11E-5,0.0895,0.512,132.111,4.0
6aM4E6WfuoDnPAgaKaZ5hM,half the world away - remastered,2DaxqgrOhkeH0fpeiQq2f4,oasis,"beatlesque,britpop,madchester,permanent wave,pop rock,rock",compilation,6tgQeTZ3893n3c3MvlPzi7,the masterplan,1998,261800,60,0.431,0.451,0,-8.72,1,0.0325,0.284,0.0,0.0738,0.205,115.855,4.0
6aM93yziLBHnqnQgAFaQ7m,i try,4bREOyXSYakaO63RuqoqMP,ben taylor,"acoustic pop,neo mellow",single,22KKg0ayTrBj0q6sf6Pk3u,deeper than gravity,2006,152667,48,0.557,0.139,6,-13.519,1,0.0384,0.915,0.0267,0.113,0.423,143.88,4.0
6apacvSkVWWtCxc68FBsZV,(i just) died in your arms - acoustic,"2dJUrrcaVBLhn4GpJXFiu8,6LZMT40ot82WlrWyYQmwyB","carly lyman,jason lux",acoustic cover,single,6nC3KkhnfdMF4Z1KfdqooJ,(i just) died in your arms [acoustic],2022,211365,43,0.747,0.221,0,-10.528,0,0.0358,0.93,0.0,0.116,0.369,118.029,4.0
6atZCdBGa3A5S4PvonN7YV,i try,2TL8gYTNgD6nXkyuUdDrMg,jasmine thompson,"neo mellow,pop,viral pop",single,1E089xwTh0xySx5XFcMg3Y,i try,2016,162772,47,0.459,0.274,6,-6.972,1,0.036,0.916,0.0,0.122,0.375,148.212,3.0
6avDu82Hpce23f6wbg6CDU,coins,0FcC38n7nTB9YS1xhFOKDX,savannah outen,"channel pop,post-teen pop,viral pop",single,42qx6iE16CRl4f6JyFV405,coins,2017,202113,10,0.732,0.469,1,-6.701,1,0.0527,0.189,0.0,0.121,0.737,89.983,4.0
6bHQ3U9ynAR2NpAoRKXYW6,across the sea,"3jvyO2jDkfBe2vuI6euFny,2FLK3ubX0vLLfbU5ViuJTN","maneli jamal,nylonwings","calming instrumental,chill guitar,fingerstyle",single,4fKEmsfLWZLIzgE606A578,across the sea,2021,125625,30,0.534,0.245,4,-14.9,1,0.0421,0.956,0.889,0.11,0.34,88.664,4.0
6bbAFA4CZyeOMxEvDImvCh,sweet child o' mine - acoustic,1rxN6Kd4PGaLmhhW8ktW3d,jae hall,acoustic cover,single,2w0PZuqC7Ejs5QpsrLl5Cx,sweet child o' mine (acoustic),2020,178615,46,0.456,0.134,4,-11.248,1,0.0364,0.976,2.25E-5,0.107,0.316,127.976,3.0
6cDuAyEAEQxyPlrjyGcgCC,the strength to carry you (folk reprise),5bCzc1u7UY31AXdmazsWQN,nathaniel graham,"",single,4UDjTSeWJoZJfFBpuJSyQT,the strength to carry you (folk reprise),2022,145993,29,0.721,0.122,2,-13.758,0,0.0637,0.991,0.14,0.0714,0.441,134.341,3.0
